,creelID,lakeID,site_group,accessPoint,sampleDate,partyActivity,numberInParty,travelTimeHours,dateTimeReturnInterview,dateTimeLeftLanding,timeNotFishing,electronicUse,fishingDaysYear,fishingDaysLakeYear,homeZip,satisfactionOverall,satisfactionNumber,satisfactionSize,c1LifeRevolves,c2TrophySpots,c3MostEnjoyable,c4SignificantIncome,c5Enjoyable,c6NoTimeHobbies,c7MaximizeNumbers,c8NoAlternative,c9FriendsFish,c10ReleaseFish,c11LoseFriends,c12BigSmall,c13OtherLeisure,c14KeepFishing,c15SpecialGear,income,race,raceOther,hispanic,
1882,MilwaukeeRiver.EBP.20240625.152,EBP,urban,estabrook,20240625,shore_fishing,1,0.416666667,20240625 13:54,20240625 11:30,0,0,30,30,53224,8,5,8,3,3,5,3,5,2,3,2,4,5,2,4,3,4,3,"$80,000 to $89,999",White,NA,1,
1883,MilwaukeeRiver.EBP.20240625.153,EBP,urban,estabrook,20240625,shore_fishing,1,0.233333333,20240625 14:45,20240625 14:35,0,NA,NA,NA,53215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$30,000 to $39,999",Asian,NA,0,
1884,MilwaukeeRiver.EBP.20240625.154,EBP,urban,estabrook,20240625,shore_fishing,1,0.25,20240625 14:50,20240625 13:50,0.083333333,0,52,4,53224,10,10,1,3,5,4,3,5,1,5,1,3,3,1,5,3,5,2,"$30,000 to $39,999",Other,NA,1,
1885,LakeMichigan.MM.20240629.155,MM,urban,mckinley,20240629,shore_fishing,2,0.25,20240629 15:10,20240629 13:30,0,NA,NA,NA,53212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$100,000 to $149,999",White,NA,0,
1886,LakeMichigan.MM.20240629.156,MM,urban,mckinley,20240629,shore_fishing,1,0.5,20240629 14:43,20240629 10:00,0,0,150,23,53150,7,1,1,5,5,5,4,5,2,4,5,4,4,2,4,3,5,5,"$100,000 to $149,999",White,NA,0,
1887,LakeMichigan.MM.20240629.157,MM,urban,mckinley,20240629,shore_fishing,1,0.166666667,20240629 19:51,20240629 19:41,0,0,80,30,53211,8,6,1,4,3,4,3,4,2,4,2,4,3,2,4,3,4,4,"$80,000 to $89,999",White,NA,0,
1888,LakeMichigan.MM.20240629.158,MM,urban,mckinley,20240629,shore_fishing,2,0.166666667,20240629 19:30,20240629 14:00,0,0,52,5,53210,10,10,10,2,2,2,1,3,1,2,2,3,2,1,3,4,5,3,"$50,000 to $59,999",Other,NA,1,
1889,LakeMichigan.MM.20240629.159,MM,urban,mckinley,20240629,shore_fishing,1,3,20240629 19:55,20240629 15:00,0,0,200,1,54476,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$50,000 to $59,999",Asian,NA,0,
1890,MilwaukeeRiver.CEP.20240702.160,CEP,urban,caesars_park,20240702,shore_fishing,3,0.083333333,20240702 18:58,20240702 18:28,0,0,5,3,53202,10,1,1,2,3,2,2,5,2,3,2,4,5,1,5,2,4,5,"$150,000 or more",White,NA,0,
1891,LakeMichigan.SSMP.20240624.161,SSMP,urban,south_shore,20240624,boat_fishing,2,0.333333333,20240624,20240624 05:00,0.5,1,60,40,53005,6,6,8,5,4,2,1,5,3,2,4,2,4,1,4,2,4,4,refusal,White,NA,0,
1892,LakeMichigan.MM.20240629.162,MM,urban,mckinley,20240629,shore_fishing,2,0.083333333,20240629 19:51,20240629 17:00,0,NA,NA,NA,53212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$60,000 to $69,999",Hispanic or Latino (any race),NA,1,
1893,LakeMichigan.MM.20240629.163,MM,urban,mckinley,20240629,shore_fishing,2,0.25,20240629 19:53,20240629 12:00,0,0,20,1,53218,7,1,1,4,4,5,3,5,3,3,3,3,3,1,3,3,3,4,"$10,000 to $19,999",Asian,NA,0,
1894,MilwaukeeRiver.EBP.20240704.164,EBP,urban,estabrook,20240704,shore_fishing,1,0.116666667,20240704 10:54,20240704 10:30,0.166666667,0,15,1,53211,9,2,2,1,5,5,2,4,2,1,2,4,4,1,5,3,4,3,refusal,White,NA,0,
1895,MilwaukeeRiver.EBP.20240704.165,EBP,urban,estabrook,20240704,shore_fishing,2,0.25,20240704 10:00,20240704 08:00,0,0,72,36,53215,5,1,1,3,5,4,5,4,4,5,3,4,4,2,2,4,4,2,"$80,000 to $89,999",Hispanic or Latino (any race),NA,1,
1896,MilwaukeeRiver.EBP.20240704.166,EBP,urban,estabrook,20240704,shore_fishing,1,0.25,20240704 13:00,20240704 09:00,0,0,60,30,53212,8,10,10,5,3,4,1,5,2,1,1,1,1,1,3,3,1,1,refusal,Black,NA,0,
1897,LakeMichigan.LSSP.20240616.167,LSSP,urban,lakeshore,20240616,shore_fishing,2,0.583333333,20240616 17:53,20240616 13:30,0.666666667,0,35,1,53223,10,2,1,1,5,4,1,3,1,5,2,3,3,1,5,2,5,2,"$90,000 to $99,999",White,NA,0,
1898,LakeMichigan.MM.20240618.168,MM,urban,mckinley,20240618,shore_fishing,1,0.75,20240618 10:05,20240618 06:00,0,0,NA,NA,53223,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1899,LakeMichigan.MM.20240618.169,MM,urban,mckinley,20240618,shore_fishing,1,0.1,20240618 12:55,20240618 11:50,0,NA,NA,NA,53222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$70,000 to $79,999",White,NA,0,
1900,LakeMichigan.SSMP.20240624.170,SSMP,urban,south_shore,20240624,boat_fishing,2,0.25,20240624 12:11,20240624 07:00,0,NA,NA,NA,53118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1901,LakeMichigan.SSMP.20240624.171,SSMP,urban,south_shore,20240624,boat_fishing,3,0.75,20240624 12:30,20240624 05:30,0.5,1,150,25,53118,10,6,8,2,2,4,2,4,2,2,2,2,3,2,2,4,4,4,refusal,White,NA,0,
1902,LakeMichigan.CUP.20240623.172,CUP,urban,cupertino,20240623,shore_fishing,1,0.133333333,20240623 14:40,20240623 14:37,0,0,20,10,53207,NA,NA,NA,2,1,5,1,5,1,1,1,1,5,1,3,1,1,5,"$150,000 or more",White,NA,0,
1903,MilwaukeeRiver.EBP.20240615.173,EBP,urban,estabrook,20240615,shore_fishing,2,0.166666667,20240615 19:30,20240615 17:00,0,NA,NA,NA,53204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1904,LakeMichigan.SSMP.20240624.174,SSMP,urban,south_shore,20240624,boat_fishing,2,0.5,20240624 13:17,20240624 05:45,0.5,1,100,6,53149,9,1,1,4,4,5,4,5,4,4,2,4,3,3,2,5,5,5,"$80,000 to $89,999",White,NA,0,
1905,MilwaukeeRiver.EBP.20240618.175,EBP,urban,estabrook,20240618,shore_fishing,5,0.166666667,20240618 19:30,20240618 14:00,0,0,30,10,53210,9,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Black,NA,0,
1906,LakeMichigan.LSSP.20240605.176,LSSP,urban,lakeshore,20240605,shore_fishing,1,0.166666667,20240605 14:55,20240605 13:55,0,NA,NA,NA,53210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1907,LakeMichigan.LSSP.20240605.177,LSSP,urban,lakeshore,20240605,shore_fishing,1,0.333333333,20240605 19:23,20240605 18:57,0,NA,NA,NA,53216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1908,MilwaukeeRiver.EBP.20240611.178,EBP,urban,estabrook,20240611,shore_fishing,3,0.333333333,20240611 08:49,20240611 05:30,0.166666667,0,120,40,53214,10,4,10,4,3,4,4,5,2,4,3,5,4,2,5,3,5,5,"$150,000 or more",White,NA,1,
1909,MilwaukeeRiver.EBP.20240615.179,EBP,urban,estabrook,20240615,shore_fishing,1,0.25,20240615 17:14,20240615 16:30,0,0,2,2,53209,10,1,1,2,3,4,2,5,2,5,2,4,5,1,3,3,3,2,Unknown,Hispanic or Latino (any race),NA,1,
1910,MilwaukeeRiver.EBP.20240615.180,EBP,urban,estabrook,20240615,shore_fishing,3,0.05,20240615 17:57,20240615 13:00,0,0,1,1,53211,8,5,10,2,4,4,2,4,2,4,4,4,4,2,4,2,4,2,"$80,000 to $89,999",White,NA,1,
1911,MilwaukeeRiver.EBP.20240615.181,EBP,urban,estabrook,20240615,shore_fishing,2,0.25,20240615 15:50,20240615 13:30,0,0,2,2,53215,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Asian,NA,0,
1912,MilwaukeeRiver.EBP.20240615.182,EBP,urban,estabrook,20240615,shore_fishing,2,0.25,20240615 18:11,20240615 16:11,0,NA,NA,NA,53218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$30,000 to $39,999",Hispanic or Latino (any race),NA,1,
1913,MilwaukeeRiver.EBP.20240615.183,EBP,urban,estabrook,20240615,shore_fishing,1,0.333333333,20240615 18:46,20240615 17:50,0,NA,NA,NA,53212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than $10,000",Black,NA,0,
1914,MilwaukeeRiver.EBP.20240615.184,EBP,urban,estabrook,20240615,shore_fishing,3,0.25,20240615 16:00,20240615 13:00,0,NA,NA,NA,53213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1915,LakeMichigan.CUP.20240621.185,CUP,urban,cupertino,20240621,shore_fishing,1,0.166666667,20240621 13:11,20240621 12:11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$100,000 to $149,999",White,NA,0,
1916,MilwaukeeRiver.EBP.20240615.186,EBP,urban,estabrook,20240615,shore_fishing,2,0.5,20240615 19:08,20240615 17:00,0,NA,NA,NA,53219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1917,MilwaukeeRiver.EBP.20240615.187,EBP,urban,estabrook,20240615,shore_fishing,1,0.5,20240615 15:00,20240615 13:00,0,NA,NA,NA,53212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than $10,000",White,NA,0,
1918,MilwaukeeRiver.EBP.20240615.188,EBP,urban,estabrook,20240615,shore_fishing,3,0.25,20240615 17:49,20240615 15:30,0,NA,NA,NA,53221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$70,000 to $79,999",Hispanic or Latino (any race),NA,1,
1919,MilwaukeeRiver.EBP.20240615.189,EBP,urban,estabrook,20240615,shore_fishing,3,0.05,20240615 19:41,20240615 19:41,0,0,3,3,53212,10,1,1,2,5,3,1,5,2,1,1,1,5,1,5,1,4,3,"$20,000 to $29,000",Other,NA,0,
1920,LakeMichigan.SSMP.20240624.190,SSMP,urban,south_shore,20240624,boat_fishing,2,0.083333333,20240624 14:16,20240624 06:30,0.166666667,1,50,50,53207,8,8,9,4,4,5,5,5,2,4,4,1,3,1,4,3,5,5,"$90,000 to $99,999",White,NA,0,
1921,LakeMichigan.CUP.20240621.191,CUP,urban,cupertino,20240621,shore_fishing,2,0.133333333,20240621 14:37,20240621 14:00,0,0,30,15,53204,5,5,5,1,2,3,1,5,1,3,1,2,5,1,5,2,5,5,refusal,White,NA,0,
1922,LakeMichigan.LSSP.20240616.192,LSSP,urban,lakeshore,20240616,shore_fishing,1,0.166666667,20240616 16:47,20240616 16:06,0.65,NA,NA,NA,53210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1923,LakeMichigan.LSSP.20240616.193,LSSP,urban,lakeshore,20240616,shore_fishing,1,0.333333333,20240616 16:15,20240616 14:15,0,NA,NA,NA,53151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1924,LakeMichigan.LSSP.20240616.194,LSSP,urban,lakeshore,20240616,shore_fishing,1,0.333333333,20240616 17:02,20240616 16:28,0,NA,NA,NA,53219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1925,LakeMichigan.LSSP.20240616.195,LSSP,urban,lakeshore,20240616,shore_fishing,2,0.25,20240616 19:00,20240616 17:30,0,0,0,0,53218,5,1,1,3,2,2,1,2,3,2,3,1,3,1,1,2,2,2,refusal,Refusal,NA,NA,
1926,LakeMichigan.MM.20240618.196,MM,urban,mckinley,20240618,boat_fishing,2,0.666666667,20240618 14:05,20240618 06:00,0,1,NA,NA,53098,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1927,LakeMichigan.LSSP.20240619.197,LSSP,urban,lakeshore,20240619,shore_fishing,5,0.166666667,20240619 13:44,20240619 11:20,0,NA,NA,NA,53213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1928,LakeMichigan.LSSP.20240619.198,LSSP,urban,lakeshore,20240619,shore_fishing,3,0.333333333,20240619 14:14,20240619 13:54,0,0,20,4,53220,3,1,1,3,1,3,3,1,3,1,3,5,3,5,1,3,5,1,"$40,000 to $49,999",White,NA,0,
1929,LakeMichigan.SSMP.20240621.199,SSMP,urban,south_shore,20240621,boat_fishing,2,0.166666667,20240621 09:53,20240621 05:30,0,NA,NA,NA,53204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$150,000 or more",White,NA,0,
1930,MilwaukeeRiver.EBP.20240704.200,EBP,urban,estabrook,20240704,shore_fishing,2,0.25,20240704 12:56,20240704 12:00,0,0,4,1,53202,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$10,000 to $19,999",Black,NA,0,
1931,MilwaukeeRiver.EBP.20240704.201,EBP,urban,estabrook,20240704,shore_fishing,7,0.333333333,20240704 13:02,20240704 10:00,0,0,2,1,53218,8,8,7,2,2,3,2,4,2,2,2,2,4,2,4,2,2,2,"$90,000 to $99,999",Asian,NA,0,
1932,MilwaukeeRiver.EBP.20240609.202,EBP,urban,estabrook,20240609,shore_fishing,3,0.333333333,20240609 19:20,20240609 18:30,0,0,5,5,53214,10,8,1,3,3,4,3,5,2,4,2,2,4,2,5,4,4,4,"$60,000 to $69,999",Hispanic or Latino (any race),NA,1,
1933,LakeMichigan.LSSP.20240616.203,LSSP,urban,lakeshore,20240616,shore_fishing,1,0.333333333,20240616 16:43,20240616 16:11,0,0,30,3,53151,3,1,1,3,2,5,3,4,3,2,5,5,4,2,3,5,5,5,"$50,000 to $59,999",Asian,NA,0,
1934,LakeMichigan.MM.20240618.204,MM,urban,mckinley,20240618,shore_fishing,2,0.25,20240618 13:39,20240618 08:00,1.5,0,50,4,53212,9,10,10,1,1,3,2,5,1,1,1,1,1,1,4,2,1,5,"$70,000 to $79,999",White,NA,0,
1935,LakeMichigan.MM.20240618.205,MM,urban,mckinley,20240618,shore_fishing,1,2,20240618 10:00,20240618 05:00,0,NA,NA,NA,53202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Other,NA,0,
1936,LakeMichigan.SSMP.20240624.206,SSMP,urban,south_shore,20240624,boat_fishing,2,1.5,20240624 09:38,20240624 04:30,1,1,52,30,53151,8,8,8,4,4,4,4,4,2,2,4,4,2,2,4,2,4,4,"$90,000 to $99,999",White,NA,0,
1937,LakeMichigan.SSMP.20240727.207,SSMP,urban,south_shore,20240727,boat_fishing,4,0.583333333,20240727 11:42,20240727 07:30,0.666666667,1,30,5,53066,5,1,1,3,4,4,2,4,2,4,1,4,3,4,2,3,4,5,"$150,000 or more",White,NA,0,
1938,LakeMichigan.SSMP.20240727.208,SSMP,urban,south_shore,20240727,boat_fishing,2,1.5,20240727 11:48,20240727 04:20,1.166666667,1,24,9,53716,8,6,10,5,4,5,2,5,1,5,1,2,3,1,3,5,5,5,"$100,000 to $149,999",Asian,NA,0,
1939,MilwaukeeRiver.EBP.20240720.209,EBP,urban,estabrook,20240720,shore_fishing,2,0.083333333,20240720 11:58,20240720 09:56,0,NA,NA,NA,53211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$150,000 or more",Asian,NA,0,
1940,LakeMichigan.SSMP.20240621.210,SSMP,urban,south_shore,20240621,boat_fishing,2,0.333333333,20240621 09:33,20240621 04:15,0,1,24,10,53228,10,10,8,1,2,1,1,3,1,1,1,1,2,1,4,1,5,5,refusal,White,NA,0,
1941,LakeMichigan.SSMP.20240707.211,SSMP,urban,south_shore,20240707,boat_fishing,3,0.416666667,20240707 13:00,20240707 12:00,0,NA,NA,NA,53235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1942,LakeMichigan.SSMP.20240621.212,SSMP,urban,south_shore,20240621,boat_fishing,2,0.083333333,20240621 09:10,20240621 03:30,0.166666667,1,102,102,53207,5,6,7,5,3,5,2,5,2,3,2,1,1,1,4,5,4,5,"$70,000 to $79,999",White,NA,0,
1943,MilwaukeeRiver.EBP.20240720.213,EBP,urban,estabrook,20240720,shore_fishing,2,0.316666667,20240720 13:59,20240720 13:29,0,0,2,1,53204,NA,NA,NA,2,4,2,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"$100,000 to $149,999",Asian,NA,0,
1944,LakeMichigan.SSMP.20240824.214,SSMP,urban,south_shore,20240824,boat_fishing,2,0.416666667,20240824 10:47,20240824 04:00,0,NA,NA,NA,53146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$90,000 to $99,999",White,NA,0,
1945,LakeMichigan.MM.20240803.215,MM,urban,mckinley,20240803,shore_fishing,1,0.25,20240803 13:34,20240803 12:50,0,0,30,0,53202,10,10,1,5,4,5,5,5,3,3,3,2,5,3,5,4,3,5,"$40,000 to $49,999",White,NA,0,
1946,LakeMichigan.MM.20240803.216,MM,urban,mckinley,20240803,shore_fishing,2,1.25,20240803 14:23,20240803 12:00,2,0,312,20,53562,10,8,1,5,3,5,2,4,2,2,4,3,5,4,3,3,5,5,"$100,000 to $149,999",White,NA,0,
1947,LakeMichigan.MM.20240830.217,MM,urban,mckinley,20240830,shore_fishing,1,0.083333333,20240830 08:43,20240830 08:00,0,0,150,75,53212,10,1,1,3,3,4,3,4,1,4,1,2,1,2,4,3,4,4,"$150,000 or more",White,NA,0,
1948,LakeMichigan.SSMP.20240727.218,SSMP,urban,south_shore,20240727,boat_fishing,3,1.5,20240727 10:43,20240727 04:00,0.5,NA,NA,NA,53546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$100,000 to $149,999",White,NA,0,
1949,MilwaukeeRiver.EBP.20240720.219,EBP,urban,estabrook,20240720,shore_fishing,1,0.5,20240720 14:08,20240720 13:50,0,0,1,0,53110,8,5,6,1,2,3,2,5,1,5,1,2,4,1,3,2,4,4,refusal,Arabic,NA,0,
1950,MilwaukeeRiver.EBP.20240720.220,EBP,urban,estabrook,20240720,shore_fishing,1,0.333333333,20240720 14:20,20240720 13:20,0.083333333,0,183,NA,53208,10,1,1,2,5,5,1,5,2,5,1,2,1,1,5,1,5,5,"$100,000 to $149,999",Black,NA,0,
1951,MilwaukeeRiver.CEP.20240618.221,CEP,urban,caesars_park,20240618,shore_fishing,2,0.2,20240618 13:40,20240618 13:00,0.666666667,0,1,1,53216,5,1,1,2,4,4,2,4,2,4,2,4,4,2,4,2,4,2,"$60,000 to $69,999",Hispanic or Latino (any race),NA,1,
1952,MilwaukeeRiver.KLP.20240817.222,KLP,urban,kletzsch,20240817,shore_fishing,1,1,20240817 09:50,20240817 08:15,0,0,NA,NA,53556,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1953,LakeMichigan.LSSP.20240616.223,LSSP,urban,lakeshore,20240616,shore_fishing,2,0.166666667,20240616 18:58,20240616 18:42,0,0,8,8,53215,8,1,1,2,2,3,1,5,1,4,1,1,5,1,4,2,5,4,"$100,000 to $149,999",White,NA,0,
1954,LakeMichigan.LSSP.20240616.224,LSSP,urban,lakeshore,20240616,shore_fishing,2,0.333333333,20240616 19:09,20240616 18:39,0,0,260,1,53209,10,5,6,5,5,5,5,5,4,4,2,5,5,1,5,1,5,5,"$40,000 to $49,999",Asian,NA,0,
1955,LakeMichigan.LSSP.20240616.225,LSSP,urban,lakeshore,20240616,shore_fishing,3,0.166666667,20240616 19:23,20240616 16:30,0.25,0,7,7,53092,7,6,5,2,4,4,2,4,2,4,1,4,2,1,2,2,2,4,"$100,000 to $149,999",Black,NA,0,
1956,MilwaukeeRiver.RSP.20240621.226,RSP,urban,riverside,20240621,shore_fishing,1,0.5,20240621 13:24,20240621 11:30,0,0,125,125,53154,7,8,5,3,5,4,3,5,2,5,1,2,4,1,4,2,4,4,"$60,000 to $69,999",White,NA,1,
1957,LakeMichigan.CUP.20240623.227,CUP,urban,cupertino,20240623,shore_fishing,1,1,20240623 13:22,20240623 12:35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1958,LakeMichigan.CUP.20240623.228,CUP,urban,cupertino,20240623,shore_fishing,1,0.133333333,20240623 13:35,20240623 13:20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Black,NA,0,
1959,LakeMichigan.CUP.20240623.229,CUP,urban,cupertino,20240623,shore_fishing,4,0.333333333,20240623 14:40,20240623 14:00,0,NA,NA,NA,53215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Black,NA,0,
1960,LakeMichigan.SSMP.20240624.230,SSMP,urban,south_shore,20240624,boat_fishing,2,0.083333333,20240624 20:29,20240624 14:45,0.666666667,NA,NA,NA,53207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1961,LakeMichigan.SSMP.20240624.231,SSMP,urban,south_shore,20240624,boat_fishing,2,0.5,20240624 09:16,20240624 03:30,1,1,15,6,53150,7,5,4,3,2,2,1,4,3,4,1,1,1,1,3,3,4,4,"$150,000 or more",White,NA,0,
1962,LakeMichigan.LSSP.20240625.232,LSSP,urban,lakeshore,20240625,shore_fishing,2,0.25,20240625 10:08,20240625 09:18,0,0,156,0,60538,6,1,1,4,3,4,1,5,3,5,5,3,2,1,3,4,5,5,refusal,Hispanic or Latino (any race),NA,1,
1963,LakeMichigan.LSSP.20240625.233,LSSP,urban,lakeshore,20240625,shore_fishing,1,0.666666667,20240625 11:20,20240625 10:35,0,0,3,2,53150,5,1,1,2,3,4,2,4,2,4,2,5,4,2,4,2,4,4,refusal,White,NA,0,
1964,LakeMichigan.MM.20240704.235,MM,urban,mckinley,20240704,shore_fishing,3,0.083333333,20240704 10:21,20240704 05:00,0,NA,NA,NA,53211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,Refusal,NA,NA,
1965,LakeMichigan.LSSP.20240625.236,LSSP,urban,lakeshore,20240625,shore_fishing,2,0.05,20240625 13:30,20240625 12:30,0,0,100,25,53204,10,1,1,3,5,5,5,5,5,5,5,1,3,1,5,4,5,5,"$60,000 to $69,999",Hispanic or Latino (any race),NA,1,
1966,MilwaukeeRiver.KLP.20240628.237,KLP,urban,kletzsch,20240628,shore_fishing,2,1,20240628 14:14,20240628 12:30,0,0,NA,NA,53144,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$60,000 to $69,999",White,NA,1,
1967,LakeMichigan.MM.20240704.238,MM,urban,mckinley,20240704,boat_fishing,3,0.333333333,20240704 10:32,20240704 05:30,5.033333333,NA,NA,NA,53151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$90,000 to $99,999",White,NA,0,
1968,LakeMichigan.MM.20240704.239,MM,urban,mckinley,20240704,boat_fishing,3,0.166666667,20240704 10:48,20240704 03:30,0,1,50,25,53207,8,8,8,4,4,4,4,5,3,4,2,4,2,2,3,3,4,5,"$150,000 or more",White,NA,0,
1969,LakeMichigan.MM.20240704.240,MM,urban,mckinley,20240704,boat_fishing,3,1.5,20240704 11:06,20240704 04:45,0.666666667,1,12,7,53511,5,5,7,2,4,4,2,4,1,2,1,3,2,2,4,3,3,5,"$150,000 or more",White,NA,0,
1970,LakeMichigan.MM.20240704.241,MM,urban,mckinley,20240704,boat_fishing,5,0.5,20240704 11:06,20240704 04:30,0,NA,NA,NA,53126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1971,LakeMichigan.MM.20240704.242,MM,urban,mckinley,20240704,boat_fishing,3,1.5,20240704 11:21,20240704 05:30,0,1,30,5,53555,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,refusal,White,NA,0,
1972,LakeMichigan.MM.20240704.243,MM,urban,mckinley,20240704,boat_fishing,2,1,20240704 11:47,20240704 04:30,0.166666667,1,30,5,53549,8,5,8,3,5,3,4,5,3,5,2,2,1,1,3,2,5,5,"$150,000 or more",White,NA,0,
1973,LakeMichigan.MM.20240704.244,MM,urban,mckinley,20240704,shore_fishing,5,0.2,20240704 11:42,20240704 05:30,0,1,30,2,53208,10,5,9,5,5,5,5,5,3,5,3,5,2,3,5,3,3,3,"$50,000 to $59,999",Hmong,NA,0,
1974,LakeMichigan.MM.20240704.245,MM,urban,mckinley,20240704,shore_fishing,4,0.25,20240704 12:56,20240704 12:00,0.5,0,52,3,53225,5,1,1,5,3,4,3,5,3,5,3,3,3,1,4,3,3,4,"$30,000 to $39,999",Asian,NA,0,
1975,MilwaukeeRiver.RSP.20240629.246,RSP,urban,riverside,20240629,shore_fishing,1,0.133333333,20240629 19:31,20240629 19:11,0,0,3,3,53211,1,1,1,3,2,2,1,4,1,5,1,2,5,1,3,3,3,1,refusal,White,NA,0,
1976,LakeMichigan.MM.20240704.247,MM,urban,mckinley,20240704,shore_fishing,1,0.166666667,20240704 13:02,20240704 12:02,0,0,1,1,53233,1,1,1,2,1,5,1,5,3,4,2,1,5,1,2,3,2,2,"Less than $10,000",Asian,NA,0,
